name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
V-12,Trippie Redd,7Ajwmzgjhad3UlvIGExkPz,0.65,0.52,-6.371,1,0.0737,0.287,0.0,0.169,0.38,136.895,126131,4,6,0,,68,2020-10-30,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],7,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Romeo & Juliet,Trippie Redd,6jT3etAOkvMUw0zsEw5QnR,0.609,0.37,-13.933,1,0.0712,0.664,0.086,0.328,0.352,119.806,208000,4,9,0,,68,2017-05-14,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],0,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Love Scars 4,Trippie Redd,76ewbswjlIrXnVhNoqFMxE,0.73,0.535,-9.028,1,0.0436,0.0732,7.36e-05,0.163,0.555,110.012,156923,4,8,0,,68,2020-10-30,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],2,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Moonlight,Trippie Redd,34QqRRQrVDhLiWHhUVJtbr,0.632,0.644,-5.999,1,0.0454,0.06,1.81e-05,0.17,0.112,86.007,161743,4,6,0,,68,2020-10-30,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],2,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
The Grinch,Trippie Redd,1W24W6jQegnNh0x5DfBBPT,0.676,0.503,-6.115,1,0.0971,0.137,6.36e-05,0.0981,0.196,162.85,91288,4,6,0,,67,2019-11-22,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],8,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
No Honorable Mention (feat. Quavo and Lil Mosey),Trippie Redd,7MTo8Z4bCecvMsxrSJCHNw,0.718,0.643,-6.939,0,0.216,0.0876,0.0,0.124,0.469,156.039,258006,4,13,0,,68,2020-10-30,0,91,13012003,3,"['6Xgp2XMz1fhVYe7i6yNAax', '5zctI4wO9XSKS8XwcnqEHk', '0VRj0yCOv2FXJNP47XQnx5']",8,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
BANG!,Trippie Redd,1pF74yw15wXk12A1NPVWHD,0.715,0.529,-9.019,0,0.0507,0.259,7.48e-06,0.128,0.467,148.037,283320,4,15,0,,66,2018-08-10,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],11,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Shake It Up,Trippie Redd,6yz0Jndhv0QjKdpcEMbOjz,0.776,0.608,-6.478,0,0.104,0.128,0.0,0.0932,0.402,156.025,116680,4,6,0,,67,2018-08-10,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],10,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
The Nether,Trippie Redd,5fODPNr5c8XIL9ScucXwiv,0.739,0.325,-8.934,1,0.162,0.217,0.0,0.124,0.139,73.002,157709,3,9,0,,67,2020-10-30,0,91,5545490,1,['6Xgp2XMz1fhVYe7i6yNAax'],7,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Internet Sensation,Lil Durk,6pgXtdQGyZODLuXK7ZrTCk,0.598,0.583,-6.141,1,0.259,0.592,0.0,0.109,0.36,93.322,125726,4,6,0,,69,2020-05-08,0,88,1930318,1,['3hcs9uc56yIGFCSy9leWe7'],1,3hcs9uc56yIGFCSy9leWe7,Lil Durk
Bora Bora,Lil Durk,3t6x1j9DqfV83a5EXIwBc3,0.678,0.623,-5.034,1,0.0828,0.16,0.0,0.151,0.103,160.018,162205,4,8,0,,64,2019-08-02,0,88,1930318,1,['3hcs9uc56yIGFCSy9leWe7'],1,3hcs9uc56yIGFCSy9leWe7,Lil Durk
When We Shoot,Lil Durk,3ELLCuwPrhznALIu2UAwVB,0.908,0.331,-12.706,1,0.722,0.0259,0.0,0.0718,0.429,139.995,178285,4,9,0,,64,2020-06-26,0,88,1930318,1,['3hcs9uc56yIGFCSy9leWe7'],10,3hcs9uc56yIGFCSy9leWe7,Lil Durk
Watch Yo Homie,Lil Durk,0z745VvMjQZnLjnZon4OHu,0.72,0.459,-10.786,0,0.252,0.125,0.0,0.15,0.314,95.521,151022,4,7,0,,64,2020-06-26,0,88,1930318,1,['3hcs9uc56yIGFCSy9leWe7'],7,3hcs9uc56yIGFCSy9leWe7,Lil Durk
Everywhere I Go,DJ Chose,5Rkg2HQJjPM1VWDNJNS7fE,0.775,0.522,-5.629,1,0.0467,0.0915,0.0,0.0783,0.427,85.016,238236,4,15,0,,39,2015-07-10,0,68,35939,2,"['28Jt29jw6Smc3ZkzALTouq', '0sKjQzE9zRTcX6akN7STJv']",6,28Jt29jw6Smc3ZkzALTouq,DJ Chose
Perfect Timing,Various Artists,0qF6kh3qUAWOKAtjtZ8fT6,0.705,0.803,-4.869,1,0.0566,0.0677,0.0,0.102,0.481,124.994,242320,4,12,0,,0,2020-11-20,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],0,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Love Not War (The Tampa Beat),Jason Derulo,4Lt6GXGzYsa1tgkv3nGSTm,0.738,0.85,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,192921,4,7,0,,69,2020-11-20,0,90,8451917,2,"['07YZf4WDAMNwqr4jfgOZ8y', '1XynjLPAyPi8SZAx8LHN0Z']",8,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Coño,Jason Derulo,5DV4ZSCqbFv74ui3ZhimXo,0.899,0.528,-5.442,1,0.181,0.000554,0.0101,0.105,0.456,100.037,111852,4,7,0,,79,2020-07-03,0,90,8473967,3,"['07YZf4WDAMNwqr4jfgOZ8y', '3ADyFy1orEwODaiHmRRMQp', '3aAX2y0amckZ7WcWoz2f2o']",9,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Tip Toe (feat. French Montana),Jason Derulo,2z4pcBLQXF2BXKFvd0BuB6,0.845,0.709,-4.547,0,0.0714,0.0233,0.0,0.094,0.62,98.062,187521,4,10,0,,69,2017-11-10,0,90,12166849,2,"['07YZf4WDAMNwqr4jfgOZ8y', '6vXTefBL93Dj5IqAWq6OTv']",10,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,5Xn4IyTtW6FUGIUyWjbUHG,0.643,0.904,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,195419,4,10,0,,67,2018-08-24,0,92,49559405,4,"['07YZf4WDAMNwqr4jfgOZ8y', '1Cs0zKBU1kc0i8ypK3B9ai', '0hCNtLu0JehylgoiP8L4Gh', '4RSyJzf7ef6Iu2rnLdabNq']",0,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Don't Wanna Go Home,Jason Derulo,1r3myKmjWoOqRip99CmSj1,0.671,0.808,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4,10,0,,65,2011-09-16,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],2,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Mamacita (feat. Farruko),Jason Derulo,7iwhbx1YQcQ675DTj6AmAb,0.593,0.787,-3.67,1,0.34,0.303,0.0,0.0917,0.495,191.772,204064,4,11,0,,62,2019-07-05,0,93,16994567,2,"['07YZf4WDAMNwqr4jfgOZ8y', '329e4yvIujISKGKz1BZZbO']",11,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Jason Derulo,7wD6iRghe6SnKHkvHqpnC5,0.707,0.845,-3.478,1,0.201,0.0278,0.0,0.134,0.507,120.125,187389,4,9,0,,64,2018-03-09,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],8,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Let's Shut Up & Dance,Jason Derulo,05fVrhFBjfElZiDfHDRxhF,0.765,0.893,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051,208260,4,9,0,,58,2019-02-22,0,90,12634995,3,"['07YZf4WDAMNwqr4jfgOZ8y', '4o7tWrzQOqarDtTMWD2HV9', '7f4ignuCJhLXfZ9giKT7rH']",6,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
F It Up,Jason Derulo,7HKgmhsgsJw1Q61brYE4o3,0.847,0.853,-4.724,0,0.123,0.11,0.0,0.14,0.811,100.006,157078,4,8,0,,58,2019-11-08,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],11,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Bubblegum (feat. Tyga),Jason Derulo,2G76iRK1fzO5MiDvcTYkET,0.856,0.633,-6.429,0,0.34,0.0718,0.0,0.112,0.77,109.011,205971,4,9,0,,49,2013-09-10,0,90,14449824,2,"['07YZf4WDAMNwqr4jfgOZ8y', '5LHRHt1k9lMyONurDHEdrp']",11,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Try Me (feat. Jennifer Lopez and Matoma),Jason Derulo,4tg1G3X26wDTmQbipgxhp5,0.579,0.68,-5.634,1,0.076,0.0157,0.0,0.0699,0.211,100.033,200240,4,12,0,,60,2015-05-29,0,90,17975484,3,"['07YZf4WDAMNwqr4jfgOZ8y', '2DlGxzQSjYe5N6G9nkYghR', '4YXycRbyyAE0wozTk7QMEq']",8,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
If I'm Lucky,Jason Derulo,6eUncuJutsFi9BGO1JaBHh,0.897,0.634,-6.264,0,0.161,0.00413,0.0,0.0686,0.506,112.048,212013,4,9,0,,60,2017-08-31,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],4,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Zipper,Jason Derulo,141JmkNAbsMQ5ykSy1R8z8,0.772,0.615,-6.497,0,0.0523,0.0295,2.35e-06,0.111,0.741,79.992,177043,4,8,0,,46,2013-09-10,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],8,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Too Hot,Jason Derulo,29QrzCnJ8r5aPamLBADZLx,0.751,0.856,-3.225,1,0.0722,0.0678,0.0,0.201,0.836,95.026,158053,4,8,0,,58,2019-08-27,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],7,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Painkiller (feat. Meghan Trainor),Jason Derulo,6ILsOdeN5cv3M0tp0ootWF,0.739,0.703,-5.897,0,0.0359,0.0123,0.0,0.53,0.561,128.041,203600,4,8,0,,51,2015-05-29,0,90,18166441,2,"['07YZf4WDAMNwqr4jfgOZ8y', '6JL8zeS1NmiOftqZTRgdTz']",4,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Breathing,Jason Derulo,12HgZnRqGPwIZJD0gPsUor,0.557,0.814,-4.469,0,0.0872,0.0114,7.97e-05,0.345,0.616,127.969,234053,4,11,0,,59,2011-09-16,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],10,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Pull-Up,Jason Derulo,1SYqEFrLotYNBTJbNXKEa5,0.643,0.759,-4.693,1,0.155,0.00258,2.63e-06,0.0611,0.46,191.955,186973,4,9,0,,53,2015-05-29,0,90,8451756,1,['07YZf4WDAMNwqr4jfgOZ8y'],1,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
Dive - Recorded At Sound Stage Nashville,Luke Combs,2VWBdFsDJVGlRTdz4PvYwy,0.742,0.363,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260862,3,9,0,,71,2018-03-07,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],1,718COspgdWOnwOFpJHRZHS,Luke Combs
"Houston, We Got a Problem",Luke Combs,6guWjUuNYziyNXgjFo1IpF,0.521,0.762,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191986,4,9,0,,70,2018-06-01,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],9,718COspgdWOnwOFpJHRZHS,Luke Combs
Must've Never Met You,Luke Combs,6ojicjDYUUoeE1tdSvfFo4,0.455,0.892,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4,8,0,,70,2018-06-01,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
My Kinda Folk,Luke Combs,3PwtBxiuJGVGHFfHjOjTpY,0.52,0.929,-4.592,1,0.0451,0.00646,1.56e-06,0.345,0.686,148.147,267306,4,10,0,,69,2020-10-23,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],7,718COspgdWOnwOFpJHRZHS,Luke Combs
Refrigerator Door,Luke Combs,3bfuN2UbSYYqCLG3cdweGf,0.459,0.864,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,204240,4,8,0,,69,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],1,718COspgdWOnwOFpJHRZHS,Luke Combs
Nothing Like You,Luke Combs,38gbVnKWI8xEd7AnqS9aiZ,0.62,0.443,-7.984,1,0.028,0.355,0.0,0.108,0.339,141.984,196320,4,9,0,,68,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],5,718COspgdWOnwOFpJHRZHS,Luke Combs
What You See Is What You Get,Luke Combs,273TiTHLlHSRe5zrzs7wvD,0.593,0.805,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,171920,4,7,0,,68,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],5,718COspgdWOnwOFpJHRZHS,Luke Combs
Moon Over Mexico,Luke Combs,2h4fQzNmlhTrqJmwpGus0N,0.493,0.772,-5.875,1,0.0452,0.456,3.2e-06,0.107,0.472,140.996,204640,4,8,0,,67,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],7,718COspgdWOnwOFpJHRZHS,Luke Combs
All Over Again,Luke Combs,1qUIg2DIRjuSFLBzwZ4QyE,0.499,0.85,-5.372,1,0.0808,0.00563,0.0,0.226,0.563,156.964,208880,4,9,0,,66,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],7,718COspgdWOnwOFpJHRZHS,Luke Combs
Blue Collar Boys,Luke Combs,0wovagMoJqtU8LUvDQnewu,0.531,0.813,-5.517,1,0.0327,0.00807,0.0,0.359,0.79,154.134,219920,4,11,0,,66,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],5,718COspgdWOnwOFpJHRZHS,Luke Combs
Used to You,Luke Combs,2HR9wF4WR2sCJP4r6l9WVF,0.58,0.587,-6.965,1,0.029,0.336,0.0,0.355,0.246,139.929,236506,4,11,0,,65,2017-04-28,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
Reasons,Luke Combs,0zK0C1rgdcZTVHtUCh2FPW,0.446,0.851,-4.74,1,0.0416,0.056,1.91e-05,0.264,0.666,84.928,224293,4,8,0,,65,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
Sheriff You Want To,Luke Combs,1NBJoYCz83qtBFGGPgfTkQ,0.659,0.664,-7.741,1,0.0282,0.0897,0.0,0.109,0.621,151.996,221120,4,7,0,,64,2016-11-04,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
Dear Today,Luke Combs,4hRIRj7aJYKo14MxOb8ILh,0.492,0.21,-10.658,1,0.0359,0.606,1.35e-06,0.109,0.368,153.017,219733,4,10,0,,64,2019-11-08,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],1,718COspgdWOnwOFpJHRZHS,Luke Combs
Can I Get an Outlaw,Luke Combs,7vVsDu0gTg6oZtrKy7pXcW,0.537,0.804,-5.491,1,0.0362,0.0181,0.000106,0.0859,0.472,75.991,238826,4,7,0,,64,2016-11-04,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],11,718COspgdWOnwOFpJHRZHS,Luke Combs
I Know She Ain't Ready,Luke Combs,0TQ9Hf5DwI9crGZSIlq445,0.477,0.728,-5.975,1,0.0337,0.0449,0.0,0.101,0.613,162.084,184746,4,9,0,,64,2016-11-04,0,88,3811409,1,['718COspgdWOnwOFpJHRZHS'],8,718COspgdWOnwOFpJHRZHS,Luke Combs
I WANNA SEE SOME ASS (feat. jetsonmade),Jack Harlow,2aWVaW1p2kUc5yuKwBmRJi,0.899,0.691,-7.554,1,0.0497,0.18,0.000451,0.135,0.865,107.951,125302,4,6,0,,73,2020-03-13,0,85,507884,2,"['2LIk90788K0zvyj2JJVwkJ', '0UcXjTpzt0DmIwPSNwlJfF']",0,2LIk90788K0zvyj2JJVwkJ,Jack Harlow
THRU THE NIGHT (feat. Bryson Tiller),Jack Harlow,1AgSUWSzmza5jF6ER5R68v,0.88,0.58,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4,8,0,,71,2019-09-20,0,85,4966810,2,"['2LIk90788K0zvyj2JJVwkJ', '2EMAnMvWE2eb56ToJVfCWs']",5,2LIk90788K0zvyj2JJVwkJ,Jack Harlow
Powder Blue (feat. Gunna),Ty Dolla $ign,6rSMzTFlWhwMRATElojc2z,0.813,0.553,-7.198,0,0.1,0.152,0.0,0.234,0.838,155.022,149399,4,6,0,,68,2020-10-23,0,93,6199652,2,"['7c0XG5cIJTrrAgEC3ULPiq', '2hlmm7s2ICUX0LVIhVFlZQ']",10,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
"Track 6 (feat. Kanye West, Anderson .Paak & Thundercat)",Ty Dolla $ign,4XPzNUDXrSRjpFbd8CcQVu,0.622,0.639,-6.536,0,0.143,0.623,0.0,0.288,0.653,149.997,160852,4,9,0,,67,2020-10-23,0,92,18563545,4,"['7c0XG5cIJTrrAgEC3ULPiq', '3jK9MiCrA42lLAdMGUZpwa', '5K4W6rqBFWDnAN6FQUkS6x', '4frXpPxQQZwbCu3eTGnZEw']",10,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
Purple Emoji (feat. J. Cole),Ty Dolla $ign,3OJ4LEE50iFELaHiZ09zif,0.707,0.543,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,163754,4,8,0,,67,2019-05-20,0,91,15588877,2,"['7c0XG5cIJTrrAgEC3ULPiq', '6l3HvQ5sa6mXTsMTB19rO5']",8,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
Wavy (feat. Joe Moses),Ty Dolla $ign,70mIuBKGTPrWMwWq9D4F56,0.75,0.491,-8.326,1,0.117,0.0898,0.0,0.109,0.711,105.008,187671,4,12,0,,70,2016-03-25,0,91,3626293,2,"['7c0XG5cIJTrrAgEC3ULPiq', '54QA4zjZDOyaLN8bVthBjP']",11,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
Temptations (feat. Kid Cudi),Ty Dolla $ign,0SKbj3NTkGFS76OkFmAw0u,0.624,0.793,-5.711,0,0.0413,0.0266,0.0,0.578,0.724,81.531,153125,4,7,0,,67,2020-10-23,0,91,7722710,2,"['7c0XG5cIJTrrAgEC3ULPiq', '0fA0VVWsXO9YnASrzqfmYu']",11,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
"Your Turn (feat. Musiq Soulchild, Tish Hyman & 6LACK)",Ty Dolla $ign,29zlMCUoFqwWMMTFwY7rTI,0.533,0.389,-9.175,1,0.0542,0.18,0.0,0.112,0.248,145.894,319555,4,14,0,,67,2020-10-23,0,91,6980119,4,"['7c0XG5cIJTrrAgEC3ULPiq', '4IVAbR2w4JJNJDDRFP3E83', '3UVRliakQfa1pMWIsNuiZ8', '6WzffCtFJ1iDsAwEV35h6K']",0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
Best Part (feat. Daniel Caesar),H.E.R.,4OBZT9EnhYIV17t4pGw7ig,0.473,0.371,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,209400,4,9,0,,78,2017-10-20,0,83,5362602,2,"['3Y7RZ31TRPVadSFVy1o8os', '20wkVLutqVOYrc0kxFs7rA']",4,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
Could've Been (feat. Bryson Tiller),H.E.R.,6oEVnWKgPqIEPc53OYDNqG,0.455,0.352,-11.733,0,0.25,0.654,3.72e-06,0.249,0.407,103.342,252746,4,11,0,,74,2019-08-30,0,84,7563434,2,"['3Y7RZ31TRPVadSFVy1o8os', '2EMAnMvWE2eb56ToJVfCWs']",1,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
Hold On,H.E.R.,0zcRUprLKw7LtndkBurb3S,0.461,0.542,-5.202,1,0.0457,0.453,4.32e-06,0.146,0.189,120.209,203214,3,8,0,,69,2020-10-25,0,83,3098778,1,['3Y7RZ31TRPVadSFVy1o8os'],5,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
ICY GRL,Saweetie,1sl1cpix9GnwNwaVt04BIu,0.927,0.563,-5.827,1,0.175,0.0306,0.0,0.0736,0.842,103.312,109302,4,5,0,,72,2018-03-16,0,80,808147,1,['6cK3NBO6uP7hh0oyuVELFl'],7,6cK3NBO6uP7hh0oyuVELFl,Saweetie
Pretty Bitch Freestyle,Saweetie,7Hhtz9zeiTz03DSIcXjV4V,0.717,0.66,-5.887,0,0.467,0.0259,0.0,0.388,0.596,200.011,129379,4,7,0,,62,2020-07-02,0,80,808147,1,['6cK3NBO6uP7hh0oyuVELFl'],6,6cK3NBO6uP7hh0oyuVELFl,Saweetie
Sway With Me (with GALXARA),Saweetie,5gqLY5H1ZyT3BScVr0nDMs,0.621,0.849,-4.243,0,0.0489,0.00468,5e-06,0.328,0.875,130.979,168018,4,9,0,,68,2020-01-31,0,80,816005,2,"['6cK3NBO6uP7hh0oyuVELFl', '0tu3jGW89NZZ8qrpd8c7xC']",3,6cK3NBO6uP7hh0oyuVELFl,Saweetie
ALWAYS DO,The Kid LAROI,3QCU8BT0zDS9LPVfEhRFEE,0.762,0.426,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827,151704,4,11,0,,83,2020-11-06,0,90,745619,1,['2tIP7SsRs7vjIcLrU85W8J'],8,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI
WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,0.662,0.413,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161384,4,8,0,,80,2020-11-06,0,90,745619,1,['2tIP7SsRs7vjIcLrU85W8J'],0,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI
Goin Baby,DaBaby,3WyRgi8CzQnhzO0xw79tTS,0.755,0.772,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906,141826,4,4,0,,71,2019-03-01,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],6,4r63FhuTkUYltbVAg5TQnk,DaBaby
21,DaBaby,1AdXchAT6hBUm5d6y4nKjI,0.673,0.715,-5.239,0,0.0891,0.1,0.0,0.115,0.712,155.992,170853,4,7,0,,65,2018-11-02,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],3,4r63FhuTkUYltbVAg5TQnk,DaBaby
PEEP HOLE,DaBaby,5GATP9D34th0D88vlKi38F,0.833,0.513,-9.865,1,0.392,0.00332,0.000133,0.115,0.478,127.884,136586,4,5,0,,65,2020-08-04,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],11,4r63FhuTkUYltbVAg5TQnk,DaBaby
BILLBOARD BABY,DaBaby,2r7dK73sLbh1rSIV2lBMkK,0.956,0.742,-5.59,1,0.144,0.19,0.0,0.126,0.582,120.067,81200,4,5,0,,63,2020-08-04,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],1,4r63FhuTkUYltbVAg5TQnk,DaBaby
Next Song,DaBaby,0rrVn0KMlLHtAklzUrrfoj,0.81,0.754,-6.138,0,0.302,0.0243,0.0,0.255,0.68,148.091,79360,4,4,0,,61,2018-11-02,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],5,4r63FhuTkUYltbVAg5TQnk,DaBaby
Walker Texas Ranger,DaBaby,0eBOVXdnrVQ0rITgKXBAA7,0.873,0.682,-5.869,0,0.377,0.025,0.0,0.0685,0.799,157.943,151600,4,7,0,,61,2018-11-02,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],11,4r63FhuTkUYltbVAg5TQnk,DaBaby
GO FIRST (feat. Stunna 4 Vegas & Rich Dunk),DaBaby,6rVDrikWiM60hTlAxXbOjd,0.84,0.644,-6.923,1,0.428,0.0176,0.0,0.114,0.703,139.55,139320,4,8,0,,60,2020-08-04,0,95,5357700,3,"['4r63FhuTkUYltbVAg5TQnk', '44IvvHRk2XF243QLA2VOa8', '0vaAIkHLkETyNF67vvZjes']",7,4r63FhuTkUYltbVAg5TQnk,DaBaby
TLC (feat. Gunna),DaBaby,4MfMLSJD5dKW0zXa9daLmk,0.908,0.607,-6.499,0,0.311,0.0188,0.0,0.107,0.345,131.075,177426,4,6,0,,62,2020-08-04,0,95,7554769,2,"['4r63FhuTkUYltbVAg5TQnk', '2hlmm7s2ICUX0LVIhVFlZQ']",6,4r63FhuTkUYltbVAg5TQnk,DaBaby
Taking It Out,DaBaby,6B4KWBeFdHrpVezjTqggWr,0.802,0.738,-5.287,0,0.167,0.00366,0.0,0.223,0.484,151.07,118360,4,6,0,,60,2019-03-01,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],0,4r63FhuTkUYltbVAg5TQnk,DaBaby
Pony,DaBaby,0SsTkfOhM7e87trwjEqBQN,0.92,0.622,-6.388,1,0.246,0.102,0.0,0.35,0.815,119.962,204573,4,9,0,,59,2019-03-01,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],9,4r63FhuTkUYltbVAg5TQnk,DaBaby
SAD SH*T,DaBaby,6ChpgWt7s2ksM1Y3l0D9sk,0.835,0.466,-8.949,0,0.391,0.195,0.0,0.372,0.562,124.885,217466,4,11,0,,59,2020-04-17,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],6,4r63FhuTkUYltbVAg5TQnk,DaBaby
CALL IT EVEN,DaBaby,5Vs6E5bwzYsINLiY7v3BxX,0.863,0.533,-9.247,1,0.385,0.0144,2.62e-06,0.287,0.725,129.344,87400,3,4,0,,59,2020-08-04,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],0,4r63FhuTkUYltbVAg5TQnk,DaBaby
Today - Intro,DaBaby,2Yp9qysxGcSZocXOiv3hYs,0.915,0.511,-7.482,0,0.323,0.00331,0.0,0.0752,0.619,140.036,137946,4,9,0,,57,2018-06-01,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],6,4r63FhuTkUYltbVAg5TQnk,DaBaby
CAN'T STOP,DaBaby,57crda5Lx9OVaYCzb4Wrnd,0.732,0.707,-5.849,0,0.304,0.0348,0.0,0.399,0.832,140.04,168373,4,7,0,,59,2020-04-17,0,95,4914142,1,['4r63FhuTkUYltbVAg5TQnk'],11,4r63FhuTkUYltbVAg5TQnk,DaBaby
