name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name,release_year,chart_year
Who You Foolin,Gunna,7KVPsVMOK3NL7subwJ0dZj,0.9159999999999999,0.7559999999999999,-7.653,1,0.188,0.0942,0.0,0.23,0.7559999999999999,115.69,151539,4,7,0,,72,2019-02-22,0,93,2640627,1,['2hlmm7s2ICUX0LVIhVFlZQ'],0,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2019,
Purple Hat,Sofi Tukker,0bGH7ezs7WdDwpqnsvGf1z,0.777,0.7440000000000001,-7.42,1,0.204,0.331,0.0073,0.08800000000000001,0.654,94.01899999999999,178369,4,11,0,,73,2019-09-06,0,73,474755,1,['586uxXMyD5ObPuzjtrzO1Q'],9,586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,2019,
Medicine,Jennifer Lopez,5WPawmpYBLjBbUjXoixxdQ,0.8270000000000001,0.831,-2.4459999999999997,1,0.0981,0.026000000000000002,0.0,0.0453,0.457,102.04700000000001,174159,4,9,0,,52,2019-04-05,254,83,12639801,2,"['2DlGxzQSjYe5N6G9nkYghR', '6vXTefBL93Dj5IqAWq6OTv']",8,2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2019,
Unholy,Miley Cyrus,6vjymPak0JRQC2P84XlI9t,0.8240000000000001,0.534,-4.678999999999999,0,0.0363,0.0357,3.62e-06,0.0877,0.20600000000000002,141.983,130186,4,7,0,,64,2019-05-31,231,89,13166075,1,['5YGY8feqx7naU7z4HrwZM6'],4,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2019,
Valentine,YK Osiris,4JRK0vJYbQGUswxlsiGeSt,0.767,0.54,-7.307,1,0.0589,0.13,0.0,0.10300000000000001,0.455,120.01100000000001,206840,4,10,0,,64,2019-10-11,0,68,962722,1,['7meyrw7Or5DwteYxDJrkCM'],11,7meyrw7Or5DwteYxDJrkCM,YK Osiris,2019,
If My Heart Had A Heart,Cassadee Pope,1QYlXHbPU054pJqhNrpdEK,0.586,0.7929999999999999,-5.636,1,0.0407,0.087,0.0,0.11,0.44299999999999995,142.054,201866,4,8,0,,44,2019-02-01,4,63,200739,1,['7ahuvq1mbb4idwG1iJbSFG'],1,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,2019,
She Likes It,Jason Aldean,0zOBo7rVDK90vzOPSIeom8,0.419,0.7929999999999999,-3.8560000000000003,1,0.0451,0.0165,4.3e-05,0.128,0.336,137.925,273813,4,8,0,,53,2019-11-22,553,80,4203423,1,['3FfvYsEGaIb52QPXhg4DcH'],7,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,2019,
100 Bad Days,AJR,17FK4etx1u2NK60cptINMS,0.626,0.639,-5.62,1,0.085,0.0465,0.0,0.161,0.638,144.009,212783,4,8,0,,71,2019-04-26,12,79,1480143,1,['6s22t5Y3prQHyaHWUN1R1C'],10,6s22t5Y3prQHyaHWUN1R1C,AJR,2019,
Kills You Slowly,The Chainsmokers,2PgMUAn2bBpm8gz6yAXvVL,0.696,0.439,-8.77,0,0.055,0.0636,0.0,0.127,0.22899999999999998,149.923,213320,4,12,0,,61,2019-12-06,229,87,16977304,1,['69GGBxA162lTqCwzJG5jLp'],1,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,2019,
Friends,Ella Henderson,18RdChpgvaAO7GXDjLks2B,0.747,0.537,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.45299999999999996,97.056,178298,4,8,0,,68,2019-11-08,0,74,1041969,1,['7nDsS0l5ZAzMedVRKPP8F1'],10,7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,2019,
Big Boy Talk (feat. Jeezy & Rick Ross),DJ Khaled,6L8MHp94PFckbkfZm2foUJ,0.406,0.7929999999999999,-4.388999999999999,0,0.425,0.0656,0.0,0.34600000000000003,0.363,78.264,165870,4,7,0,,50,2019-05-17,265,85,11371352,3,"['0QHgL1lAIqAw0HtD7YldmP', '4yBK75WVCQXej1p04GWqxH', '1sBkRIssrMs1AbVkOJbc7a']",0,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,2019,
Church,Aly & AJ,5R6POw0G6lOqrXb7jg00jd,0.589,0.607,-6.899,0,0.0511,0.0109,4.89e-06,0.0999,0.147,107.72,194613,4,8,0,,52,2019-03-29,0,67,411585,1,['5wugb0kaq0J6nyQ5Xgd17i'],11,5wugb0kaq0J6nyQ5Xgd17i,Aly & AJ,2019,
"My Family - from ""The Addams Family""",KAROL G,62rchuhJrm5JSlIfHz7cH3,0.782,0.775,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.966,177352,4,11,0,,74,2019-09-13,118,90,30391623,4,"['6oMuImdp5ZcFhWP0ESe6mG', '790FomKkXshlbRYZFtlgla', '7hJcb9fa4alzcOq3EaNPoG', '4pzAvicKWenQtv9zIQim47']",5,6oMuImdp5ZcFhWP0ESe6mG,Migos,2019,
No Sleep (feat. Bonn),Martin Garrix,1ahVFh0ViDZr8LvkEVlq3B,0.44,0.635,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.13299999999998,207094,4,10,0,,70,2019-02-21,72,84,13943578,2,"['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2']",11,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,2019,
Love Her,Jonas Brothers,2hgk8iKN9UdoM4ILlJ9F5N,0.74,0.337,-6.039,1,0.0282,0.17800000000000002,0.0,0.0944,0.56,103.00200000000001,193133,4,10,0,,63,2019-06-07,107,83,4684154,1,['7gOdHgIoIKoe4i9Tta6qdD'],8,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019,
Can You Feel the Love Tonight,Various Artists,1zSKtBze2IReYU44W0lDzd,0.337,0.331,-10.16,1,0.0385,0.657,0.0,0.085,0.35,103.20299999999999,182613,5,8,0,,66,2019-07-11,1,89,32203179,4,"['6vWDO969PvNqNYHIOW5v0m', '73sIBHcqh3Z3NyqHKZ7FOL', '0FVsUxcFSlxwIM7Qs31s6J', '7xX39IyguhWsTIg4eU2reH']",5,6vWDO969PvNqNYHIOW5v0m,Beyoncé,2019,
Where I Belong (feat. We The Kings),Simple Plan,6XbmIuDxm4gWpVYoGg5DQX,0.47700000000000004,0.9640000000000001,-2.459,1,0.096,0.000295,0.0,0.0763,0.597,92.065,190026,4,9,0,,60,2019-10-11,54,73,4005849,3,"['2p4FqHnazRucYQHyDCdBrJ', '1qqdO7xMptucPDMopsOdkr', '3ao3jf5d70Tf4fPh2bnXVl']",8,2p4FqHnazRucYQHyDCdBrJ,Simple Plan,2019,
Deep Wounds,Polo G,1EXgignL7eG2MHErBEAD5d,0.6609999999999999,0.5720000000000001,-7.101,1,0.33799999999999997,0.0149,0.0,0.175,0.33899999999999997,159.961,180293,4,9,0,,66,2019-06-07,1,90,2455946,1,['6AgTAQt8XS6jRWi4sX7w49'],1,6AgTAQt8XS6jRWi4sX7w49,Polo G,2019,
Magenta Riddim,DJ Snake,3dsyqPDiWYYilRZNBxgxHE,0.602,0.892,-3.66,0,0.0672,0.000393,0.813,0.304,0.57,102.04700000000001,194490,4,12,0,,65,2019-07-25,138,83,7118817,1,['540vIaP2JwjQb9dm3aArA4'],10,540vIaP2JwjQb9dm3aArA4,DJ Snake,2019,
My Side,Drake,4alHkxxwAhvoGg3dJCATKV,0.5489999999999999,0.495,-5.6610000000000005,0,0.133,0.603,7.26e-06,0.0979,0.385,81.012,294650,4,14,0,,52,2019-08-02,1081,99,50830850,1,['3TVXtAsR1Inumwj472S9r4'],6,3TVXtAsR1Inumwj472S9r4,Drake,2019,
Nobody,Dylan Scott,5TWAIHYaOnYg4txfmCgon5,0.573,0.747,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160706,4,3,0,,63,2019-04-26,20,65,813867,1,['78YqeIji3mgAS2K1Maca6x'],0,78YqeIji3mgAS2K1Maca6x,Dylan Scott,2019,
Early 2K (feat. Tank),Chris Brown,5ukTyGI2xoGVVvsjlTACEL,0.637,0.7070000000000001,-5.415,0,0.0478,0.024,0.0,0.163,0.42700000000000005,89.93799999999999,226666,4,9,0,,57,2019-06-28,681,92,13107560,2,"['7bXgB6jMjp9ATFy66eO08Z', '4mwXUEKaW4ftbncf9Hi58l']",10,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,2019,
Trust,Jonas Brothers,5MoU7TaAvgBa8W0XVwXAd7,0.8059999999999999,0.5589999999999999,-6.329,1,0.0588,0.0248,1.63e-05,0.135,0.6709999999999999,146.041,180600,3,9,0,,52,2019-06-07,107,83,4684154,1,['7gOdHgIoIKoe4i9Tta6qdD'],0,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019,
Mess with My Head,Miranda Lambert,3pOYCVZaunOdjHaf5LhiV6,0.715,0.846,-4.31,0,0.0303,0.0010400000000000001,0.0011300000000000001,0.076,0.972,114.008,153000,4,7,0,,49,2019-11-01,263,73,2506603,1,['66lH4jAE7pqPlOlzUKbwA0'],11,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,2019,
Close Enough to Walk,Sundance Head,3JvXCjOnnzeKEDB522n2EQ,0.6920000000000001,0.747,-4.341,0,0.0279,0.159,5.14e-06,0.0888,0.9009999999999999,105.926,209133,4,11,0,,33,2019-01-25,0,33,9764,1,['3HgDVnEnlN20dfe1vvaBXH'],9,3HgDVnEnlN20dfe1vvaBXH,Sundance Head,2019,
FREEDDAWG,YoungBoy Never Broke Again,1GeFOFZjBs91Dl9vXQSNOR,0.74,0.555,-10.329,1,0.40700000000000003,0.00581,1.23e-06,0.29600000000000004,0.706,173.97400000000002,111882,4,7,0,,64,2019-06-03,55,89,5818060,1,['7wlFDEWiM5OoIAt8RSli8b'],1,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,2019,
Not Over You - Recorded at Sound Stage Studios Nashville,Brett Young,5hS4YR5CkE6YF5sH0d9boA,0.598,0.8079999999999999,-6.875,1,0.0602,0.11599999999999999,0.0,0.305,0.5710000000000001,141.91299999999998,215281,4,10,0,,57,2019-01-30,86,74,632212,1,['0fiWOxhsBsQQvFDtxUQWo0'],7,0fiWOxhsBsQQvFDtxUQWo0,Brett Young,2019,
Courage,P!nk,3wNPirSnPtlJOS2PSBQGqG,0.511,0.9129999999999999,-4.657,1,0.109,0.0015300000000000001,0.0,0.111,0.33799999999999997,92.05,259440,4,6,0,,52,2019-04-25,575,85,9677400,1,['1KCSPY1glIKqW2TotWuXOR'],0,1KCSPY1glIKqW2TotWuXOR,P!nk,2019,
Dear Future Self (Hands Up),Fall Out Boy,1tm4Bl2E5RwTevOiBs4gtH,0.535,0.925,-3.012,1,0.239,0.0032,0.000359,0.0316,0.9490000000000001,169.90099999999998,170040,4,9,0,,58,2019-11-15,219,84,8566695,2,"['4UXqAaa6dQYAk18Lv7PEgX', '7aBzpmFXB4WWpPl2F7RjBe']",7,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,2019,
Feel Me Flow,Naughty By Nature,5vB1bv1Y6ztXUC6gSklEA1,0.8170000000000001,0.818,-4.9110000000000005,0,0.133,0.0981,1.45e-06,0.0798,0.855,90.193,212760,4,8,0,,56,2019-11-29,17,63,663563,1,['4Otx4bRLSfpah5kX8hdgDC'],8,4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,2019,
Snack (feat. E-40 & Sage The Gemini),Flo Rida,2q7lqMtkIh4g38cvDg2mth,0.85,0.665,-3.6010000000000004,0,0.0429,0.00196,5.85e-05,0.0306,0.5920000000000001,124.975,201534,4,7,0,,35,2019-05-24,1,82,9113103,3,"['0jnsk9HBra6NMjO2oANoPY', '3crnzLy8R4lVwaigKEOz7V', '6d47Z08T4snK50HgTEHo5Z']",11,0jnsk9HBra6NMjO2oANoPY,Flo Rida,2019,
Neon Moon - with Kacey Musgraves,Brooks & Dunn,3lVPtkNFoIyPPGVdNri4VH,0.645,0.552,-7.622999999999999,1,0.033,0.16699999999999998,2.33e-05,0.0718,0.214,102.881,278200,4,12,0,,65,2019-04-05,0,77,2504900,2,"['0XKOBt59crntr7HQXXO8Yz', '70kkdajctXSbqSMJbQO424']",3,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2019,
Someday I Gotta Quit,Justin Moore,1wochb8xQjLp5LP83u4Kcz,0.612,0.608,-7.7010000000000005,1,0.0505,0.701,0.00025699999999999996,0.193,0.40700000000000003,146.014,217250,4,9,0,,52,2019-07-26,143,68,1269120,1,['30e8DmahrEamvLbFRPdWmk'],4,30e8DmahrEamvLbFRPdWmk,Justin Moore,2019,
Some Things Never Change,Various Artists,4Xbotg4PCLJw9cDx2dtZLK,0.5660000000000001,0.5429999999999999,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.93700000000001,209964,4,10,0,,72,2019-11-15,1,77,479425,5,"['2kHxkdiKCSnHMkhIgFBZaI', '73Np75Wv2tju61Eo9Zw4IR', '4dSQICBjdUIp5iK6RRU2bY', '7KkqUt65v6LMtR369OQ6FB', '0PYSU1xJn8ay3ckZYsumdH']",5,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,2019,
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,2gTdDMpNxIRFSiu7HutMCg,0.628,0.7440000000000001,-4.718,1,0.0379,0.0257,0.0,0.313,0.27699999999999997,119.921,169397,4,7,0,,81,2019-07-05,36,90,4206203,3,"['6TIYQ3jFPwQSRmorSezPxX', '6Ad91Jof8Niiw0lGLLi3NW', '4exLIFE8sISLr28sqG1qNX']",7,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,2019,
HERE (For Christmas),Lukas Graham,1Cth2nNUYYfCiSoIei6rCi,0.742,0.625,-5.296,1,0.059000000000000004,0.29600000000000004,0.0,0.14800000000000002,0.31,114.902,240689,4,10,0,,60,2019-11-08,47,79,1738084,1,['25u4wHJWxCA9vO0CzxAbK7'],8,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,2019,
Some People Do,Old Dominion,5xI2WO75cIHhGX55MlaIgU,0.632,0.22699999999999998,-9.459,1,0.0378,0.856,0.0,0.10099999999999999,0.32299999999999995,112.81,196266,4,8,0,,64,2019-10-25,136,74,885830,1,['6y8XlgIV8BLlIg1tT1R10i'],9,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,2019,
My Only Wish (This Year),Various Artists,1Rc15RYGBIi10GrL0Zrfob,0.667,0.733,-7.386,1,0.0263,0.228,0.0,0.196,0.68,147.08,255120,4,13,0,,60,2019-11-09,413,83,8018075,1,['26dSoYclwsYLMAKD3tpOr4'],0,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2019,
Do Something Good,Darryl Worley,7fx3H3F9nD3osLZOwUhqf5,0.639,0.502,-6.028,1,0.0247,0.8320000000000001,1.67e-06,0.1,0.382,85.04799999999999,179477,3,11,0,,24,2019-04-26,94,48,163576,1,['4zIBkSJcqRp4ADuFI94WvO'],4,4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,2019,
Happy When I'm Sad,Jonas Brothers,6DibqiBTKMob2SjBwKqRfS,0.782,0.7929999999999999,-7.053999999999999,1,0.0399,0.000199,0.000215,0.306,0.9059999999999999,100.98700000000001,158466,4,7,0,,52,2019-06-07,107,83,4684154,1,['7gOdHgIoIKoe4i9Tta6qdD'],7,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019,
I Believe,Jonas Brothers,1vYh9x8UmFTLbXiizk9Qc5,0.7490000000000001,0.774,-6.221,1,0.12,0.0857,1.1400000000000001e-05,0.11,0.35,99.01899999999999,217533,4,9,0,,66,2019-06-07,107,83,4684154,1,['7gOdHgIoIKoe4i9Tta6qdD'],9,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019,
Feeling So Good,Ashley Tisdale,4GAFlFLouTialsJv1kiKaC,0.727,0.7020000000000001,-6.19,1,0.131,0.0991,9.42e-06,0.7390000000000001,0.525,110.005,187160,4,9,0,,50,2019-05-03,12,60,916127,1,['2ddxtfC0oS8LoktXUHE7YL'],4,2ddxtfC0oS8LoktXUHE7YL,Ashley Tisdale,2019,
Short Skirt Weather,Kane Brown,6PN7QeNItfzZBpCTQvsLyq,0.6990000000000001,0.893,-5.412000000000001,1,0.0431,0.0626,0.0,0.253,0.9440000000000001,128.04399999999998,194146,4,8,0,,61,2019-11-01,95,83,2936832,1,['3oSJ7TBVCWMDMiYjXNiCKE'],9,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,2019,
Leave Her Wild,Sundance Head,0cKjNFKXYOpAr57cMvvbFt,0.6679999999999999,0.727,-2.553,1,0.046,0.0321,0.0,0.0747,0.848,96.00200000000001,200253,4,7,0,,34,2019-01-25,0,33,9764,1,['3HgDVnEnlN20dfe1vvaBXH'],10,3HgDVnEnlN20dfe1vvaBXH,Sundance Head,2019,
Hop Off A Jet (feat. Travis Scott),Young Thug,3RZftiuTcLOqpsd8ZlwNhr,0.823,0.47600000000000003,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174066,4,10,0,,66,2019-12-20,69,96,19289237,2,"['50co4Is1HCEo8bhOyUWKpn', '0Y5tJX1MQlPlqiwlOH1tJY']",7,50co4Is1HCEo8bhOyUWKpn,Young Thug,2019,
Love song,Lana Del Rey,5tyMJlMqaggzvuX7TtlrTe,0.374,0.0694,-16.529,1,0.0392,0.965,0.000368,0.0807,0.24100000000000002,134.238,229325,4,9,0,,68,2019-08-30,54,87,11502930,1,['00FQb4jTyendYWaN8pK0wa'],9,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,2019,
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,4lJNen4SMTIJMahALc3DcB,0.69,0.7140000000000001,-5.9479999999999995,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187026,4,8,0,,76,2019-04-12,1,90,21791119,4,"['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']",7,5WUlDfRSoLAfcVSX1WnrxN,Sia,2019,
Rushing Back,Flume,2zoNNEAyPK2OGDfajardlY,0.574,0.612,-4.7410000000000005,1,0.0781,0.35700000000000004,0.0,0.158,0.368,136.046,231663,3,11,0,,72,2019-09-25,26,77,2231631,2,"['6nxWCVXbOlEVRexSbLsTer', '5ujrA1eZLDHR7yQ6FZa2qA']",0,6nxWCVXbOlEVRexSbLsTer,Flume,2019,
With You,Kaskade,1xK7enJZVdv37fnnxoZlPq,0.36200000000000004,0.9209999999999999,-3.815,0,0.486,0.12300000000000001,0.0,0.19,0.529,172.19099999999997,180840,3,9,0,,69,2019-06-14,0,82,10508738,2,"['6TQj5BFPooTa08A7pk8AQ1', '6JL8zeS1NmiOftqZTRgdTz']",1,6TQj5BFPooTa08A7pk8AQ1,Kaskade,2019,
Stay Down,The Game,2nH5V9DKUQQvZQk1vgAGPT,0.594,0.38299999999999995,-7.045,0,0.223,0.22,1.73e-05,0.0891,0.46299999999999997,176.197,216243,4,9,0,,51,2019-11-29,124,84,7310504,2,"['0NbfKEOTQCcwd6o7wSDOHI', '2EMAnMvWE2eb56ToJVfCWs']",0,0NbfKEOTQCcwd6o7wSDOHI,The Game,2019,
Haunted Heart,Christina Aguilera,7qcanNUZ2M1kfBPuzHHVgj,0.501,0.38799999999999996,-7.367999999999999,0,0.0391,0.539,0.000837,0.109,0.392,179.83,166974,3,9,0,,57,2019-09-27,262,83,5586390,1,['1l7ZsJRRS8wlW3WfJfPfNS'],0,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,2019,
Came A Long Way,Offset,1X5F8qFnvUe4sYmIqowEkB,0.807,0.774,-5.021,0,0.11599999999999999,0.48700000000000004,0.0,0.0892,0.27899999999999997,100.005,172976,4,8,0,,51,2019-02-22,33,84,1785544,1,['4DdkRBBYG6Yk9Ka8tdJ9BW'],10,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,2019,
Waves,Dean Lewis,6w8pFOKn42O418qwcQElZ3,0.518,0.7290000000000001,-7.193,0,0.0452,0.183,0.0,0.0643,0.34299999999999997,156.879,240013,4,12,0,,78,2019-03-22,0,80,1349667,1,['3QSQFmccmX81fWCUSPTS7y'],11,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,2019,
Poledancer (feat. Megan Thee Stallion),Wale,4ln1WvasZSvmKQFOQJBNZr,0.852,0.5870000000000001,-6.489,1,0.253,0.203,0.0,0.0835,0.305,134.024,209104,4,12,0,,57,2019-10-11,129,90,5325807,2,"['67nwj3Y5sZQLl72VNUHEYE', '181bsRPaVXVlUKXrxwZfHK']",1,67nwj3Y5sZQLl72VNUHEYE,Wale,2019,
Arabian Nights (2019),Various Artists,6ZxPYutGhjLTrcmvcshCa4,0.445,0.532,-8.017999999999999,1,0.0405,0.254,0.0,0.109,0.465,128.776,193096,4,10,0,,62,2019-05-22,50,73,722688,1,['41qil2VaGbD194gaEcmmyx'],8,41qil2VaGbD194gaEcmmyx,Will Smith,2019,
Ride Dat,Birdman,1tPvXyWwJUM9G903sjxNYa,0.7909999999999999,0.805,-4.022,1,0.17300000000000001,0.00515,0.0,0.124,0.22399999999999998,180.03599999999997,206000,4,10,0,,46,2019-08-29,90,91,11145108,3,"['35sCXuy5gN6Or69rZ9vqBs', '0rG0AZBscc8S8q1ahIsasI', '55Aa2cqylxrFIXC767Z865']",7,35sCXuy5gN6Or69rZ9vqBs,Birdman,2019,
Boys,Lizzo,1du4tPkvJfCIuVL6WMtqSs,0.892,0.588,-4.287,0,0.11,0.0031899999999999997,0.000162,0.0498,0.753,120.042,172630,4,9,0,,65,2019-04-17,18,80,3337884,1,['56oDRnqbIiwx4mymNEv7dS'],1,56oDRnqbIiwx4mymNEv7dS,Lizzo,2019,
HAD ENOUGH (feat. Quavo & Offset),JACKBOYS,7LGWmZaoS7jZJ5tEi9EcDi,0.75,0.789,-4.578,1,0.10800000000000001,0.253,0.0,0.129,0.6729999999999999,147.957,157133,4,8,0,,71,2019-12-27,0,90,7301749,3,"['4Gso3d4CscCijv0lmajZWs', '0VRj0yCOv2FXJNP47XQnx5', '4DdkRBBYG6Yk9Ka8tdJ9BW']",2,4Gso3d4CscCijv0lmajZWs,Don Toliver,2019,
Shot & Wine,Sean Paul,1M1k3Sxtf7u8Zj3eIzrJm0,0.802,0.755,-4.803999999999999,1,0.106,0.0499,0.0,0.0781,0.636,105.98299999999999,208352,4,9,0,,55,2019-01-17,166,83,3847828,2,"['3Isy6kedDrgPYoTS1dazA9', '2ExGrw6XpbtUAJHTLtUXUD']",10,3Isy6kedDrgPYoTS1dazA9,Sean Paul,2019,
Under The Influence,Chris Brown,5IgjP7X4th6nMNDh4akUHb,0.733,0.69,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4,10,0,,54,2019-10-04,681,92,12582697,1,['7bXgB6jMjp9ATFy66eO08Z'],9,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,2019,
Push My Luck,The Chainsmokers,4h8Pmw3RELdsanPjssyJoB,0.563,0.645,-6.422000000000001,1,0.0428,0.293,0.0,0.20199999999999999,0.523,89.976,181853,4,8,0,,69,2019-12-06,229,87,16977304,1,['69GGBxA162lTqCwzJG5jLp'],2,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,2019,
Deep Water,American Authors,1UGC7ZZGgriKyoYipPR2Ng,0.597,0.626,-5.891,1,0.0468,0.183,0.0,0.132,0.45,125.074,198093,4,10,0,,60,2019-02-01,0,71,1126160,1,['0MlOPi3zIDMVrfA9R04Fe3'],10,0MlOPi3zIDMVrfA9R04Fe3,American Authors,2019,
Way Down (feat. Shy Carter),Tim McGraw,6V8CF6an6nI76LIe2JGtSH,0.594,0.868,-4.217,1,0.0436,0.124,0.000206,0.22699999999999998,0.938,81.993,182588,4,7,0,,45,2019-10-01,683,77,3371831,2,"['6roFdX1y5BYSbp60OTJWMd', '7JZafQsN8syJ9agEtcyP4V']",0,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,2019,
My Only Wish (This Year),Various Artists,0wDKteaNLe3xkaFtj6tH5h,0.6679999999999999,0.843,-3.766,1,0.0268,0.16899999999999998,0.0,0.195,0.7020000000000001,147.083,255400,4,13,0,,51,2019-12-13,413,83,8018075,1,['26dSoYclwsYLMAKD3tpOr4'],0,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2019,
OCD (with Dwn2earth),Logic,5AebNkVaY2zcdNFCqPBIV7,0.679,0.758,-3.012,1,0.14,0.29100000000000004,0.0177,0.209,0.237,82.08,291706,4,10,0,,64,2019-10-25,65,85,5045790,2,"['4xRYI6VqpkE3UwrDrAZL8L', '2ums0zsrtQqsI77ol2KIRt']",1,4xRYI6VqpkE3UwrDrAZL8L,Logic,2019,
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,1NHlyKgtR4roNylOhidKSv,0.888,0.74,-5.3629999999999995,1,0.23800000000000002,0.00586,0.0,0.218,0.664,100.00299999999999,175710,4,10,0,,62,2019-01-23,112,89,13037450,3,"['5LHRHt1k9lMyONurDHEdrp', '02kJSzxNuaWGqwubyUba0Z', '1pPmIToKXyGdsCF6LmqLmI']",8,5LHRHt1k9lMyONurDHEdrp,Tyga,2019,
Champion,Kid Ink,59JVrsMy8oUyl8usosvTqZ,0.287,0.956,-2.847,0,0.258,0.0937,0.0,0.423,0.475,82.57799999999999,156847,4,8,0,,58,2019-08-23,94,75,2552427,1,['6KZDXtSj0SzGOV705nNeh3'],5,6KZDXtSj0SzGOV705nNeh3,Kid Ink,2019,
Can We Pretend (feat. Cash Cash),P!nk,68t9p1qXaslaaxk4xhTd4m,0.524,0.8059999999999999,-3.447,0,0.406,0.19699999999999998,0.0,0.10099999999999999,0.45,115.17200000000001,224360,4,14,0,,58,2019-04-26,583,85,10231490,2,"['1KCSPY1glIKqW2TotWuXOR', '1LOB7jTeEV14pHai6EXSzF']",1,1KCSPY1glIKqW2TotWuXOR,P!nk,2019,
Babyface Savage (feat. Tory Lanez),Bhad Bhabie,2xB64x7pRS8Qa9uuZktOnA,0.907,0.557,-6.882000000000001,0,0.255,0.0843,0.0,0.0934,0.425,139.922,161160,4,9,0,,64,2019-01-10,4,87,5626982,2,"['7DuTB6wdzqFJGFLSH17k8e', '2jku7tDXc6XoB6MO2hFuqg']",1,7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,2019,
Can We Pretend (feat. Cash Cash),P!nk,7GfKD5B7fVAzUgDvqAIbSL,0.524,0.8059999999999999,-3.447,0,0.406,0.19699999999999998,0.0,0.10099999999999999,0.45,115.17200000000001,224360,4,14,0,,61,2019-04-25,575,85,10231490,2,"['1KCSPY1glIKqW2TotWuXOR', '1LOB7jTeEV14pHai6EXSzF']",1,1KCSPY1glIKqW2TotWuXOR,P!nk,2019,
Tell Me When It’s Over,Sheryl Crow,0E5qWMuPzjkPuZ0OdJZBDk,0.665,0.758,-3.5060000000000002,0,0.0316,0.0862,4.41e-06,0.18100000000000002,0.742,98.00399999999999,296933,4,12,0,,47,2019-08-02,110,82,3442444,2,"['4TKTii6gnOnUXQHyuo9JaD', '4YLtscXsxbVgi031ovDDdh']",9,4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,2019,
