name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
"Full Circle (feat. The Firm, AZ, Foxy Brown & Cormega)",Nas,3bNXPxxnbEoGQxEzS0N9NK,0.727,0.695,-5.98,0,0.321,0.513,0.0,0.365,0.727,91.911,231472,4,10,0,,57,2020-08-21,94,78,2794622,5,"['20qISvAhX20dpIbOOzGK3q', '2Sk9ARejPHclTzcpuOqj0O', '7HqrSDuI9lHuH1CDismTFg', '1wvlC6NwleHt1iRD6d5X2C', '4vQLu6vYK0hp8k0fsAzsU8']",10,20qISvAhX20dpIbOOzGK3q,Nas
The Definition (feat. Brucie B.),Nas,5HCPqll3QeQz3SVCWMxJuC,0.69,0.778,-5.044,1,0.18899999999999997,0.0102,0.0,0.37,0.34299999999999997,97.945,121300,4,5,0,,52,2020-08-21,94,78,2117342,2,"['20qISvAhX20dpIbOOzGK3q', '2b8rTcytSdlhGSUwpWAk2P']",5,20qISvAhX20dpIbOOzGK3q,Nas
All Bad (feat. Anderson .Paak),Nas,3w11abq9POHzWef5Hz1LDI,0.823,0.83,-4.78,0,0.22399999999999998,0.0373,0.0,0.0621,0.6579999999999999,93.04299999999999,228504,4,10,0,,60,2020-08-21,94,81,3734521,2,"['20qISvAhX20dpIbOOzGK3q', '3jK9MiCrA42lLAdMGUZpwa']",5,20qISvAhX20dpIbOOzGK3q,Nas
Til The War Is Won (feat. Lil Durk),Nas,1j5jNib6j2xLSXwohGOeiH,0.597,0.586,-7.315,1,0.36700000000000005,0.0505,0.0,0.13699999999999998,0.42100000000000004,76.59,201827,1,10,0,,57,2020-08-21,94,88,4024718,2,"['20qISvAhX20dpIbOOzGK3q', '3hcs9uc56yIGFCSy9leWe7']",1,20qISvAhX20dpIbOOzGK3q,Nas
27 Summers,Nas,1FHKdoJN3MemqZyD1ArZwc,0.774,0.768,-4.717,1,0.198,0.0199,0.0,0.128,0.379,104.986,102798,4,3,0,,56,2020-08-21,94,78,2117323,1,['20qISvAhX20dpIbOOzGK3q'],8,20qISvAhX20dpIbOOzGK3q,Nas
Ultra Black (feat. Hit-Boy),Nas,1iapnxbK1ZDsuTL3jMoOtJ,0.7240000000000001,0.875,-4.312,0,0.33799999999999997,0.113,0.0,0.579,0.625,97.829,198391,4,7,0,,57,2020-08-21,94,78,2145116,2,"['20qISvAhX20dpIbOOzGK3q', '6q3p11nP1p80Ey6LrOOSed']",1,20qISvAhX20dpIbOOzGK3q,Nas
Car #85 (feat. Charlie Wilson),Nas,1oQLzryECAAeX7GmddL6jn,0.715,0.657,-5.575,1,0.27899999999999997,0.19699999999999998,0.0,0.41700000000000004,0.716,83.948,208630,4,11,0,,56,2020-08-21,94,78,2815461,2,"['20qISvAhX20dpIbOOzGK3q', '6CxZzQFUTM6AzgluGwtq5w']",1,20qISvAhX20dpIbOOzGK3q,Nas
Blue Benz,Nas,3UvFztmDlqUaq1Q7vLk66j,0.617,0.8190000000000001,-4.481,1,0.316,0.0468,0.0,0.0712,0.358,77.848,141000,4,6,0,,55,2020-08-21,94,78,2117323,1,['20qISvAhX20dpIbOOzGK3q'],0,20qISvAhX20dpIbOOzGK3q,Nas
King's Disease,Nas,4NxgsMKJwLKFtPbTqVjl1p,0.606,0.74,-4.227,1,0.0873,0.353,0.0,0.204,0.68,116.846,111430,3,4,0,,56,2020-08-21,94,78,2117323,1,['20qISvAhX20dpIbOOzGK3q'],6,20qISvAhX20dpIbOOzGK3q,Nas
you broke me first - Spotify Singles,Tate McRae,4SBahN5KfX1RLG9XLNIlJA,0.5479999999999999,0.306,-8.503,1,0.0315,0.826,0.0,0.102,0.248,121.01,176652,4,12,0,,43,2020-11-11,1,86,885802,1,['45dkTj5sMRSjrmBSBeiHym'],4,45dkTj5sMRSjrmBSBeiHym,Tate McRae
Cielo a un Diablo,Maluma,7fOmJs2dwIJGFc90D8UzRu,0.667,0.682,-3.679,1,0.203,0.261,0.0,0.0878,0.8740000000000001,83.82799999999999,205714,4,9,0,,71,2020-08-21,22,95,21680811,1,['1r4hJ1h58CWwUQe3MxPuau'],6,1r4hJ1h58CWwUQe3MxPuau,Maluma
Medallo City,Maluma,4MOCTTqqdLyATKQG3tj4at,0.746,0.727,-3.6719999999999997,1,0.315,0.363,0.0,0.10400000000000001,0.594,159.649,233280,4,9,0,,66,2020-08-21,22,95,21680811,1,['1r4hJ1h58CWwUQe3MxPuau'],1,1r4hJ1h58CWwUQe3MxPuau,Maluma
Thrusting,Internet Money,2bRavn7vNWfXnbMArDz0r4,0.675,0.5770000000000001,-5.431,0,0.33799999999999997,0.331,0.0,0.0857,0.568,193.77700000000002,222680,4,11,0,,44,2020-10-23,7,91,10582688,3,"['6MPCFvOQv5cIGfw3jODMF0', '1zNqQNIdeOUZHb8zbZRFMX', '1RyvyyTE3xzB2ZywiAwp0i']",7,6MPCFvOQv5cIGfw3jODMF0,Internet Money
Lights,BTS,3TDUktzfYXMWjkWqwoT5F1,0.608,0.644,-5.587999999999999,1,0.0314,0.156,0.0,0.124,0.431,99.005,292853,4,12,0,,72,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],5,3Nrfpe0tUJi4K4DXYWgMUX,BTS
ON - Japanese ver.,BTS,2hhizKAVm9wNn0d2N05jkG,0.598,0.821,-5.653,0,0.114,0.11900000000000001,0.0,0.298,0.428,105.991,247986,4,11,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],9,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Black Swan - Japanese ver.,BTS,5smmjzMNkj4YSacTBH6taZ,0.7140000000000001,0.736,-5.724,0,0.0819,0.166,0.0,0.133,0.536,147.037,198760,4,7,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],2,3Nrfpe0tUJi4K4DXYWgMUX,BTS
FAKE LOVE - Japanese ver.,BTS,4jTEbIwCMcHSwlSEiR4NlQ,0.546,0.682,-5.627999999999999,0,0.039,0.0036200000000000004,0.0,0.295,0.433,154.923,243533,4,13,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],2,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Airplane pt.2 - Japanese ver.,BTS,4EeVAiJtyblHzvkN9sZCmM,0.752,0.782,-5.172999999999999,0,0.0297,0.04,1.04e-06,0.0841,0.9009999999999999,139.994,220053,4,11,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],0,3Nrfpe0tUJi4K4DXYWgMUX,BTS
IDOL - Japanese ver.,BTS,2vYF5MHeCNtqCVastthDAo,0.705,0.754,-5.452999999999999,0,0.0895,0.000331,0.0,0.129,0.42200000000000004,126.014,223213,4,14,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],6,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Dionysus - Japanese ver.,BTS,6j0NiWoRQDiNC05RwVVZNa,0.455,0.893,-3.7119999999999997,1,0.14800000000000002,0.0218,0.0,0.358,0.588,175.99200000000002,248906,4,11,0,,55,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],7,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Make It Right - Japanese ver.,BTS,6P0Ni8GrnwRScC4uk8tKqM,0.5710000000000001,0.703,-7.401,1,0.46799999999999997,0.0163,0.0,0.262,0.23800000000000002,104.06700000000001,225520,4,12,0,,56,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],7,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Boy With Luv - Japanese ver.,BTS,1GAAUZBTaIM1LwNpOJQJrZ,0.6729999999999999,0.855,-4.65,0,0.08900000000000001,0.0661,0.0,0.209,0.78,119.917,230013,4,10,0,,59,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],11,3Nrfpe0tUJi4K4DXYWgMUX,BTS
Stay Gold,BTS,3Ys2PYl1wyPKQIwyqhP9cQ,0.723,0.634,-5.415,1,0.0542,0.0892,0.0,0.0787,0.5820000000000001,129.017,243266,4,12,0,,80,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],1,3Nrfpe0tUJi4K4DXYWgMUX,BTS
INTRO : Calling,BTS,5raJ9QoZOdoRZ1MZOcygkR,0.486,0.61,-12.062999999999999,1,0.0348,0.5820000000000001,0.7909999999999999,0.14400000000000002,0.0806,144.99200000000002,84613,4,4,0,,58,2020-07-14,34,97,24835753,1,['3Nrfpe0tUJi4K4DXYWgMUX'],10,3Nrfpe0tUJi4K4DXYWgMUX,BTS
JUGGER,8K,69yh0oKLSBh7AQMF3tZ2oW,0.9620000000000001,0.649,-6.9270000000000005,1,0.396,0.0216,0.0,0.324,0.805,112.993,102530,4,5,0,,8,2020-11-10,0,73,20686,3,"['5DZZJgAQxQ2MnWdR4lkYbs', '5KYEMMz9O9iLIESifKAEOp', '4cKveAV460eVfkuTgtcVtP']",6,5DZZJgAQxQ2MnWdR4lkYbs,8K
Feelings Mutual,Lil Uzi Vert,3ozS5DsfzFfrlgZpxEMjb0,0.585,0.691,-6.015,1,0.259,0.105,0.0,0.08800000000000001,0.349,125.978,233645,4,12,0,,53,2017-11-17,72,92,10086483,1,['4O15NlyKLIASxsJ0PrXPfz'],0,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert
Early 20 Rager,Lil Uzi Vert,0QsHgUWosVmZS49Hrsv5xC,0.6509999999999999,0.68,-6.057,0,0.0647,0.0209,0.0,0.381,0.092,127.001,274880,4,13,0,,50,2017-11-17,72,92,10086483,1,['4O15NlyKLIASxsJ0PrXPfz'],8,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert
Pretty Mami,Lil Uzi Vert,6e4uygu304YYNYAeISlPgO,0.6970000000000001,0.531,-5.527,0,0.0402,0.409,0.0,0.142,0.621,139.972,264124,4,12,0,,52,2017-11-17,72,92,10086483,1,['4O15NlyKLIASxsJ0PrXPfz'],10,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert
An Old Fashioned Tree,Gene Autry,0YXbt5fJtmuIhumyLMufsT,0.426,0.152,-14.404000000000002,1,0.037000000000000005,0.8859999999999999,0.0,0.335,0.433,118.10799999999999,160320,4,10,0,,4,2019-12-20,1,57,35076,1,['5ixB75BQR3ADoWQkcHQJTs'],10,5ixB75BQR3ADoWQkcHQJTs,Gene Autry
Rescue,Lauren Daigle,7r9kOxiNDnkAg5QKqtyjVk,0.293,0.237,-8.17,1,0.0284,0.78,0.0,0.11,0.10800000000000001,92.935,215613,4,11,0,,70,2018-09-07,0,75,1467281,1,['40LHVA5BTQp9RxHOQ9JPYj'],6,40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle
Still Rolling Stones,Lauren Daigle,2tXZxXmknsaVTNTaCvnlx8,0.608,0.5720000000000001,-6.099,0,0.031,0.174,0.0,0.237,0.226,98.98899999999999,248386,4,10,0,,63,2018-09-07,0,75,1467281,1,['40LHVA5BTQp9RxHOQ9JPYj'],4,40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle
Close to the Grave,Kodak Black,5eMbTELOeo7gEdFAIBix0c,0.638,0.528,-6.83,1,0.179,0.044000000000000004,0.0,0.146,0.368,129.695,221538,4,8,0,,51,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],1,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
In the Flesh,Kodak Black,15eaTEZMA2CqOxBvyuosLI,0.735,0.521,-7.336,1,0.275,0.595,0.0,0.12,0.5379999999999999,173.977,188909,4,10,0,,51,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],1,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Malcolm X.X.X.,Kodak Black,6JXFDTCAIe5FfiiQYeMgh3,0.47,0.721,-5.864,1,0.39899999999999997,0.46,0.0,0.648,0.348,169.572,195674,4,8,0,,48,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],5,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Transgression,Kodak Black,52Vrauy7m3EtC1aQqj7Rfp,0.57,0.639,-4.8919999999999995,0,0.293,0.625,0.0,0.121,0.85,81.465,135441,4,7,0,,51,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],7,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Identity Theft,Kodak Black,48KTGG6wBPpleE5KsTuiwy,0.938,0.696,-5.837000000000001,1,0.384,0.0416,0.0,0.126,0.7559999999999999,97.988,127345,4,8,0,,54,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],1,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
This Forever,Kodak Black,26FpOENKQstjLRhX1fxUs9,0.795,0.691,-5.193,0,0.32799999999999996,0.00385,0.0,0.142,0.573,80.862,161115,4,7,0,,49,2018-12-14,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],1,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Dummy Green,Kodak Black,1MaxVzDPZTgbP7HCuJZew1,0.8290000000000001,0.439,-10.35,0,0.226,0.473,0.0,0.5,0.541,133.929,128955,4,9,0,,57,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],10,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Make A Hit (feat. Lil Yachty),Kodak Black,6EjbqmKlrYawjNB9BTccbh,0.745,0.591,-5.928,1,0.18899999999999997,0.0235,0.0,0.12,0.456,154.014,211948,4,11,0,,58,2020-11-11,93,84,13007741,2,"['46SHBwWsqBkxI7EeeBEQG7', '6icQOAFXDZKsumw3YXyusw']",1,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Serene,Kodak Black,1qlws3Bwvo2AFYG9Ez6OCQ,0.828,0.564,-5.861000000000001,0,0.065,0.309,0.0,0.0763,0.46299999999999997,124.965,215040,4,9,0,,57,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],6,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Feeling Myself Today,Kodak Black,5dABkHkvA7ud5nmDUArJ4r,0.873,0.49700000000000005,-7.145,1,0.0899,0.0369,0.0324,0.11900000000000001,0.746,145.013,188074,4,10,0,,58,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],7,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
I Knew It (feat. Gucci Mane & CBE),Kodak Black,4mr0vRAzsQmWE9oTTfkme2,0.63,0.77,-5.322,1,0.28300000000000003,0.145,0.0,0.105,0.332,172.007,133644,4,7,0,,58,2020-11-11,93,84,9877723,3,"['46SHBwWsqBkxI7EeeBEQG7', '6PseBBn18rPz62q5Q71Mni', '13y7CgLHjMVRMDqxdx0Xdo']",7,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Pimpin Ain't Eazy,Kodak Black,67Sr4xrGip66CqSOD7fGfO,0.644,0.501,-8.959,1,0.491,0.311,0.0,0.106,0.17300000000000001,129.828,177000,4,8,0,,57,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],0,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
The Fire,Kodak Black,5tmUTxxg72j4VPO5uJG5P0,0.7909999999999999,0.716,-5.441,0,0.10300000000000001,0.322,4.98e-06,0.11599999999999999,0.0663,133.026,158796,4,5,0,,57,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],9,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Spain (feat. Tory Lanez and Jackboy),Kodak Black,4UM5mQPf6WKvmlSa1UwFrR,0.882,0.644,-7.721,1,0.11699999999999999,0.0306,0.0,0.0956,0.155,133.031,285530,4,17,0,,60,2020-11-11,93,87,9817230,3,"['46SHBwWsqBkxI7EeeBEQG7', '2S2mt1DiA4QKdKvtqwxrbB', '2jku7tDXc6XoB6MO2hFuqg']",5,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
"Eeny, Meeny, Miny, Moe",Kodak Black,1stxfmSEhZSBiSs6g8An4D,0.855,0.635,-5.882999999999999,1,0.162,0.10099999999999999,0.0,0.23399999999999999,0.503,129.916,219596,4,9,0,,60,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],2,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Remember The Times,Kodak Black,2ZDaMPDvDz6bPkZtMwZFku,0.779,0.706,-3.557,0,0.0528,0.146,0.0,0.34600000000000003,0.0901,135.00799999999998,203891,4,7,0,,62,2020-11-11,93,84,6354235,1,['46SHBwWsqBkxI7EeeBEQG7'],11,46SHBwWsqBkxI7EeeBEQG7,Kodak Black
Somedays - Remastered 2020,Paul McCartney,4B4auHaSP5OnLHpwQtiWt5,0.62,0.18100000000000002,-17.457,0,0.0319,0.769,2.96e-06,0.106,0.331,80.861,255106,4,15,0,,35,2020-07-31,5,76,3211773,1,['4STHEaNw4mPZ2tzheohgXB'],11,4STHEaNw4mPZ2tzheohgXB,Paul McCartney
If You Wanna - Remastered 2020,Paul McCartney,7AtZr01BjLQ16fDE7aatJF,0.618,0.65,-12.020999999999999,1,0.026000000000000002,0.005220000000000001,0.00483,0.171,0.941,130.012,277426,4,14,0,,34,2020-07-31,5,76,3215779,2,"['4STHEaNw4mPZ2tzheohgXB', '7bMi7pddqeilAI6V9LWZaW']",2,4STHEaNw4mPZ2tzheohgXB,Paul McCartney
The World Tonight - Remastered 2020,Paul McCartney,5uIoGUhva0gV9XOFQgR3dr,0.69,0.596,-12.262,0,0.0279,0.0732,0.0010400000000000001,0.128,0.742,120.014,245906,4,10,0,,39,2020-07-31,5,76,3344680,2,"['4STHEaNw4mPZ2tzheohgXB', '3bTAaMx9nf237AkBnGw3vL']",4,4STHEaNw4mPZ2tzheohgXB,Paul McCartney
The Song We Were Singing - Remastered 2020,Paul McCartney,161zWAcCFErmQpKY2MQp65,0.534,0.28300000000000003,-14.325999999999999,1,0.0281,0.265,0.0,0.0656,0.27399999999999997,152.858,235266,3,10,0,,38,2020-07-31,5,76,3344680,2,"['4STHEaNw4mPZ2tzheohgXB', '3bTAaMx9nf237AkBnGw3vL']",7,4STHEaNw4mPZ2tzheohgXB,Paul McCartney
(Just Like) Starting Over - Remastered 2010,John Lennon,13TtaYEdqEhkBFnzy7Z9ii,0.701,0.79,-6.16,1,0.0725,0.301,6.0599999999999996e-05,0.179,0.42100000000000004,99.104,236546,4,10,0,,0,2010-10-01,0,76,3755136,1,['4x1nvY2FN8jxqAFA0DA02H'],9,4x1nvY2FN8jxqAFA0DA02H,John Lennon
There Is No Christmas Like a Home Christmas,Perry Como,4fh3vQKUQFOsPqAcoLBa8r,0.278,0.159,-14.912,1,0.0312,0.948,0.00251,0.326,0.302,97.90299999999999,195093,4,10,0,,28,2014-10-07,0,67,280645,1,['5v8jlSmAQfrkTjAlpUfWtu'],0,5v8jlSmAQfrkTjAlpUfWtu,Perry Como
Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,6U7oTDviSoXWM1yvHoYDG3,0.583,0.158,-14.649000000000001,0,0.07200000000000001,0.981,0.0,0.16899999999999998,0.759,95.195,95773,3,5,0,,29,2014-10-07,0,67,280645,1,['5v8jlSmAQfrkTjAlpUfWtu'],5,5v8jlSmAQfrkTjAlpUfWtu,Perry Como
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,2n7gbfE3YopEMJyFUIJfiQ,0.562,0.295,-14.82,1,0.0447,0.973,0.63,0.0956,0.773,79.37,115022,4,6,0,,28,2020-10-29,2,82,4765288,1,['43ZHCT0cAZBISjO8DG9PnE'],2,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley
White Christmas,Elvis Presley,3HghtNsOTiictePgOSIQbN,0.5379999999999999,0.0785,-17.601,1,0.0408,0.983,0.18899999999999997,0.125,0.285,93.665,143550,4,5,0,,29,2020-10-29,2,82,4765288,1,['43ZHCT0cAZBISjO8DG9PnE'],2,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley
Barbarian (feat. Lil Tjay),Calboy,2mdE6rmJsnL7O8h4DzOyss,0.6729999999999999,0.685,-6.682,0,0.0926,0.12300000000000001,0.0,0.121,0.5820000000000001,149.98,243186,4,12,0,,48,2020-07-24,0,88,2588693,2,"['0HkcYmcjrBR3SCw9Ld5VZk', '6jGMq4yGs7aQzuGsMgVgZR']",6,0HkcYmcjrBR3SCw9Ld5VZk,Calboy
Rudolph the Red-Nosed Reindeer (with The Pinafores),Gene Autry,0u0musZEFFqkUYBxvLXzWM,0.618,0.14800000000000002,-14.755999999999998,1,0.0421,0.905,0.0,0.267,0.6920000000000001,141.05200000000002,186880,4,9,0,,4,2019-12-20,1,57,35090,2,"['5ixB75BQR3ADoWQkcHQJTs', '2IlmGnJfOJHX6V8Wu4FPma']",8,5ixB75BQR3ADoWQkcHQJTs,Gene Autry
How to Talk,Lil Uzi Vert,6jeSBflg8OBRZJchEbKSlV,0.728,0.73,-5.402,1,0.213,0.741,0.0,0.705,0.736,136.05200000000002,201544,4,10,0,,52,2017-11-17,72,92,10086483,1,['4O15NlyKLIASxsJ0PrXPfz'],5,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert
Late Night Prelude,Mark Ronson,0mGXLwtTjzuTcARIr1pPQg,0.322,0.47,-12.092,0,0.0392,0.259,0.546,0.1,0.267,94.17399999999999,89313,4,4,0,,40,2019-06-21,56,79,855064,1,['3hv9jJF3adDNsBSIQDqcjp'],4,3hv9jJF3adDNsBSIQDqcjp,Mark Ronson
Did You See NAV?,NAV,2jFeSaZHqLWiIrAnuA7cqM,0.888,0.466,-8.359,1,0.0726,0.0131,0.000185,0.111,0.154,130.441,217200,4,9,0,,14,2017-08-04,0,90,4376273,2,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp']",1,7rkW85dBwwrJtlHRDkJDAC,NAV
Minute,NAV,5pwMsQGMxuFbbDfAaZA2cZ,0.557,0.544,-8.341000000000001,0,0.308,0.0927,0.000143,0.542,0.267,108.57799999999999,265373,5,16,0,,24,2017-08-04,0,90,4376273,2,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp']",5,7rkW85dBwwrJtlHRDkJDAC,NAV
Held Me Down,NAV,7wLjgQOzlY0Sla1Jbbyrl2,0.8390000000000001,0.39799999999999996,-8.963,0,0.08900000000000001,0.518,0.0,0.0997,0.22899999999999998,120.005,228080,4,10,0,,21,2017-08-04,0,90,4376273,2,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp']",3,7rkW85dBwwrJtlHRDkJDAC,NAV
A$AP Ferg,NAV,52qOA4PpcVtrsGCG3vxB17,0.584,0.40299999999999997,-8.952,1,0.42700000000000005,0.163,0.0,0.0744,0.233,140.006,257533,4,14,0,,19,2017-08-04,0,92,14462756,3,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp', '4O15NlyKLIASxsJ0PrXPfz']",7,7rkW85dBwwrJtlHRDkJDAC,NAV
Hit,NAV,0QFfD26Kj96yINsUiXxqgs,0.8690000000000001,0.6759999999999999,-9.186,0,0.18600000000000003,0.21,0.0423,0.11900000000000001,0.605,140.03,169760,4,10,0,,19,2017-08-04,0,90,4376273,2,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp']",6,7rkW85dBwwrJtlHRDkJDAC,NAV
Perfect Timing (Intro),NAV,772EarvgHOkWj0MGl8RQ2o,0.7829999999999999,0.478,-10.01,1,0.17600000000000002,0.0603,0.00456,0.20600000000000002,0.245,77.01899999999999,177026,3,6,0,,22,2017-08-04,0,90,4376273,2,"['7rkW85dBwwrJtlHRDkJDAC', '0iEtIxbK0KxaSlF7G42ZOp']",8,7rkW85dBwwrJtlHRDkJDAC,NAV
Red White Blue Jean American Dream,Kip Moore,08Es1HNCgqYvW2QezStQ7l,0.564,0.754,-5.974,1,0.0329,0.00375,7.35e-05,0.248,0.59,160.119,180346,4,9,0,,53,2020-05-29,72,69,952661,1,['2hJPr4lk7Q8SSvCVBl9fWM'],0,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Wild World,Kip Moore,69w3Njwg4aul2tq4Hb1xWl,0.64,0.445,-9.087,1,0.048,0.073,0.0,0.11900000000000001,0.261,150.06799999999998,220666,4,10,0,,53,2020-05-29,72,69,952661,1,['2hJPr4lk7Q8SSvCVBl9fWM'],7,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Fire And Flame,Kip Moore,1XQdsneCUVWS7GuuHCoR1P,0.653,0.799,-7.6770000000000005,1,0.07400000000000001,0.0159,0.0,0.0673,0.423,96.008,284280,4,14,0,,51,2020-05-29,72,69,952661,1,['2hJPr4lk7Q8SSvCVBl9fWM'],11,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Southpaw,Kip Moore,4TjMSZrbjPwzv3bMMbkvFa,0.585,0.835,-5.106,1,0.0392,0.0822,0.0,0.0952,0.708,82.06,244040,4,10,0,,50,2020-05-29,72,69,952661,1,['2hJPr4lk7Q8SSvCVBl9fWM'],9,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Janie Blu,Kip Moore,3NbCe3LEsBi5MoNvdZE5TN,0.53,0.6779999999999999,-6.216,1,0.0272,0.0407,2.15e-05,0.0951,0.0954,154.111,242093,4,7,0,,43,2020-05-29,72,69,952661,1,['2hJPr4lk7Q8SSvCVBl9fWM'],2,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
Mouth Of The River,Imagine Dragons,1dekgAFF9uTCqLsklDaCWb,0.483,0.907,-7.015,1,0.0413,0.00183,0.0509,0.152,0.29600000000000004,96.014,221560,4,9,0,,64,2017-06-23,258,90,30760970,1,['53XhwfbYqKCa1cC15pYq2q'],8,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
Yesterday,Imagine Dragons,2SJf7W18D1AEpr8L9ATu0c,0.569,0.645,-6.169,1,0.0513,0.253,0.0,0.413,0.54,156.031,205113,3,10,0,,59,2017-06-23,258,90,30760970,1,['53XhwfbYqKCa1cC15pYq2q'],4,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
I’ll Make It Up To You,Imagine Dragons,0FfX0nofboxZjP0diT1eFv,0.32799999999999996,0.674,-7.4879999999999995,1,0.105,0.007670000000000001,0.0398,0.29,0.129,177.007,262600,3,12,0,,63,2017-06-23,258,90,30760970,1,['53XhwfbYqKCa1cC15pYq2q'],7,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
Rise Up,Imagine Dragons,3zT2616WcD9Df5m21OsCX0,0.447,0.74,-6.607,1,0.0475,0.0122,0.00022799999999999999,0.0958,0.102,93.759,231720,4,10,0,,68,2017-06-23,258,90,30760970,1,['53XhwfbYqKCa1cC15pYq2q'],3,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
Walking The Wire,Imagine Dragons,1y3bE5i57eUm3hfLAc7h08,0.54,0.7609999999999999,-5.3389999999999995,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,232906,4,10,0,,69,2017-06-23,258,90,30760970,1,['53XhwfbYqKCa1cC15pYq2q'],4,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
